id,old_status,type
2ee3c4ed-6ad6-4e6c-bc55-b1852d07fae0,scheduled,whatsapp
b58fa53a-9207-4732-9b86-74d511a9c0b4,scheduled,whatsapp
4f513309-2069-44a8-9dd5-95c5b473c80e,scheduled,whatsapp
c49a2fe9-06c4-497a-a590-354c1de24398,scheduled,whatsapp
d2a69b0b-ab89-49bf-a76e-6f9a64186d91,scheduled,whatsapp
83828b13-63e0-46c0-b7e0-d0b315b353ee,scheduled,whatsapp
b2dedf07-7478-422c-83ae-861855b56d79,scheduled,whatsapp
75d36767-05e0-48ef-9695-60dc966d510c,scheduled,whatsapp
28e753e2-475b-47c4-8fd8-8b301eb9ba55,scheduled,whatsapp
a01723d2-07e5-43e2-8d8c-8b59b60009cd,scheduled,whatsapp
ea8a5b56-86c6-4ec4-a5dd-5c11d5f2aca1,scheduled,whatsapp
dfd14dbb-e6e1-4e06-a218-2c9bebf536d2,scheduled,whatsapp
3d77580b-fde5-4d46-a610-b7408f86e1fb,scheduled,whatsapp
8ecc2b29-b4d7-46e8-8254-f2308156d111,scheduled,whatsapp
c451889d-4261-45f4-9066-d0fecdd47c8a,scheduled,whatsapp
536cbbb5-0dd3-40aa-9d8d-0acb7d32b8ce,scheduled,whatsapp
6c115df7-f314-47d8-a1f7-2d7006ec4c1a,scheduled,whatsapp
7b441a16-7912-4209-8e11-6f7098a7465f,scheduled,whatsapp
657ecaa6-7f2d-4784-afd3-cc62ed04aeef,scheduled,whatsapp
522a63d5-6a7d-4573-a5a7-65af04f6ddcc,scheduled,whatsapp
833d38b3-9d00-4d6f-bd29-a0ba9aa25176,scheduled,whatsapp
d6ddb9d6-30bf-4eb4-9c2a-050d2c89f971,scheduled,whatsapp
c58ff3a1-a0af-49b8-bb73-b2d9e1045a92,scheduled,whatsapp
8fc2d29f-07f2-48c8-9e41-075f9f066672,scheduled,note
f9507c57-d610-42cf-9b89-a50c8d635313,scheduled,whatsapp
ae680c82-ccd1-479e-806b-e7adfe16ef5e,scheduled,whatsapp
d27b63f5-cac0-4081-bb6c-5e1c345f3a4c,scheduled,whatsapp
c1fb075c-2712-434a-a214-b977a625d52a,scheduled,whatsapp
6faae4e6-c482-49d9-bd23-9edb5573ea6c,scheduled,whatsapp
8b67d1bd-eaa5-438d-9e95-d550566857a4,scheduled,whatsapp
b94958bf-91de-4d30-9a91-4d85355aa01b,scheduled,whatsapp
60a92206-adb4-4efa-8aec-e27a3cfd75a5,scheduled,whatsapp
931b4b46-4e59-41e6-8f2f-93ad8e2d611b,scheduled,whatsapp
a5f184fe-236f-4a50-8824-acd440c8fe74,scheduled,whatsapp
85272baf-aab1-4389-92b1-e9802dee0a5e,scheduled,whatsapp
0cbafc84-a330-4ea7-8bdb-34a42cba72ff,scheduled,whatsapp
6f9bfbaf-804f-4dc0-ac6d-1ea01a9eed29,scheduled,whatsapp
3ff3973a-05f5-466e-88c5-c5d2749b32b3,scheduled,whatsapp
05d720e7-5732-4194-bb80-0b9cc9b90e7b,scheduled,whatsapp
e169fc80-8d7d-4822-9cb3-d372d32ac1d4,scheduled,whatsapp
46cbfeb3-a015-4a54-a882-5585beb0cea5,scheduled,whatsapp
775d335a-3203-4129-a7d0-b65535a23e74,scheduled,whatsapp
bf3aba05-c4ac-47a7-b1bd-c8c9b45baa29,scheduled,whatsapp
3129f941-4e12-4c13-94d9-f3d978ac6899,scheduled,whatsapp
015a576e-b83b-4a29-ab09-c53b1d15e1d5,scheduled,whatsapp
d6833474-e009-48a4-9196-691be9a397ed,scheduled,whatsapp
94b7aa42-eea1-4980-b6d4-7f4069d845d4,scheduled,whatsapp
164dc209-6d3a-4ad8-a07e-c18362b6f639,scheduled,whatsapp
1ddcf315-8a2f-4400-bc06-79e583abea01,scheduled,whatsapp
929127aa-d0ba-4c7f-bc18-71ccf526f44b,scheduled,whatsapp
e3f7f341-9c86-457c-bb29-2f0b58e573cf,scheduled,whatsapp
8d469b4d-81a2-4834-89fa-99fb440974a8,scheduled,whatsapp
4a52858f-b297-4b8b-baa3-19ad76bed597,scheduled,whatsapp
91b5bf07-6a45-446b-bd64-5164dc3ee586,scheduled,whatsapp
b7d835b8-53f2-450a-963c-3bd0c74e0d15,scheduled,whatsapp
6a807aad-a751-415b-8110-12dd43652950,scheduled,whatsapp
b725c5b3-5df3-486c-bb56-f533d9863a0c,scheduled,whatsapp
8a4b81c5-1cf9-4a55-a620-f3e0d529e6d3,scheduled,whatsapp
adae3a6d-e09c-41b4-a337-7ae2a5c88c8b,scheduled,whatsapp
616c88c1-cfa7-4ade-942a-f69bb4a5e876,scheduled,whatsapp
998479e9-71ef-4299-b5b9-ca7de837e040,scheduled,whatsapp
8d6e485f-b403-4c19-aa30-1a11cf5ca808,scheduled,whatsapp
1ee12320-0a31-4e81-90f1-e187ced7f742,scheduled,whatsapp
8d6de968-521d-425e-b7ce-9f96cbc25b17,scheduled,whatsapp
b09804a7-72e1-4a48-b2ea-ab931552e9f5,scheduled,whatsapp
2021c739-85c2-41ed-92be-d25d9fd079a5,scheduled,whatsapp
7974d4f0-f8d7-4b2e-b1d0-103d9c5546ee,scheduled,whatsapp
2532a989-ff26-46e1-81fc-9af7e191579f,scheduled,whatsapp
048f6e49-5421-4471-a165-921ba182e618,scheduled,whatsapp
837154f4-d851-4de8-9832-5ed5131523a8,scheduled,whatsapp
382bccc5-f8d2-4e17-a805-ba170a85bed3,scheduled,whatsapp
0ee80daf-431c-42af-8c3e-18a71e9b2f84,scheduled,whatsapp
2c5e511c-d408-4a3d-8d49-b15cb8475682,scheduled,whatsapp
92d4a086-98c8-4d63-8096-74f6381e42c9,scheduled,whatsapp
48ac14ce-07b5-4072-840b-af5ed6414740,scheduled,whatsapp
1a5bfbd2-5714-40dc-a5dc-adbe808943a0,scheduled,whatsapp
ac9e4865-dc4d-47c3-a261-2439b41a2d48,scheduled,meeting
61ed75fd-2ecb-4260-a147-e611c6defc8d,scheduled,email
2fb21456-5c9e-4cc3-b197-fc2cd3f24fc6,scheduled,call
d05d04ad-21bd-41a1-a736-6e328011c6e3,scheduled,call
cb9d3309-71d9-4e86-b7dc-5b5fbd0e86e6,scheduled,call
a5459f32-5b9f-4d5f-9cf0-0a6476be6503,scheduled,note
eb3b51f6-71ca-4ec7-bf2d-303f2a2d4de8,scheduled,whatsapp
e3a4d76c-0166-4b76-bc3e-d61fe542c823,scheduled,whatsapp
593d3f77-7c78-4211-bb93-9fbf575f07bf,scheduled,whatsapp
55548dcd-8f60-40a7-bf8f-6ece44b23488,scheduled,note
12fdb43c-0095-4883-baae-3730c88ed797,scheduled,call
a5d77b0b-1816-469e-9d64-70d652225fba,scheduled,whatsapp
ecf28b03-8da3-46d7-a04a-3e37e8d2f610,scheduled,whatsapp
50e7df05-ea3e-45af-ae13-f6c04c97ccf4,scheduled,whatsapp
d7d9ee78-3c5f-4171-b342-4d921354a575,scheduled,whatsapp
54ea309c-5996-4cf3-84fc-062218b054f0,scheduled,whatsapp
6c8265b1-9730-47e9-bd6f-9836729ed0dd,scheduled,whatsapp
ff988af0-1e65-499d-861a-48d64ffd94d3,scheduled,whatsapp
826977cf-138d-43e0-b2ff-6017a22fb015,scheduled,whatsapp
17daa804-b66c-4552-884b-369031864918,scheduled,whatsapp
46a034c4-b62f-435b-8116-95dbb9993945,scheduled,whatsapp
0fe048f9-8f4c-40a0-a371-b9334352e5ac,scheduled,whatsapp
a7c34448-fa00-49cd-a48e-c9fe6db3d457,scheduled,whatsapp
ae2a6235-47e8-47a9-ae8f-92ff689d8b75,scheduled,whatsapp
0df50e37-a86f-440b-9e35-548c15c392d9,scheduled,whatsapp
7569cbc5-6ba3-40e7-9a4b-978167baef59,scheduled,whatsapp
298626b3-35d1-4cd1-ad70-640d3b48956d,scheduled,whatsapp
7c39565a-7d7c-43cf-a886-02ae27ff58de,scheduled,call
1e243852-a15c-41a3-9512-9f15bc417c5b,scheduled,whatsapp
a4709f7d-48ed-4947-99fb-be3adb06e243,scheduled,whatsapp
a054626b-f571-4032-a4c7-f62a019b168b,scheduled,whatsapp
0c5eb3ba-e4a7-4953-bdcc-72021ea71034,scheduled,whatsapp
1aac7572-c8e0-4652-86a9-68cbd5aff746,scheduled,whatsapp
d6166047-b711-4bfc-8584-bc0bfec2989b,scheduled,whatsapp
b5c5adac-419a-4c9b-b05b-62efe801e988,scheduled,whatsapp
1b61f2a1-8241-492b-aa5f-367793205421,scheduled,whatsapp
fa443b31-d8b3-4fab-93d4-c210afbdef63,scheduled,whatsapp
3c037d99-cd06-4d53-a44d-4f03891862f8,scheduled,whatsapp
6706c51a-ccf6-4436-8a3a-0feb8eaaca3d,scheduled,whatsapp
36ba73e5-0dda-420e-a413-f784cf58e5d7,scheduled,call
d39d2bab-12ed-442f-8fb3-9f77eccc3557,scheduled,whatsapp
4cdf7315-cb9e-4de8-adb4-577dfb218cf1,scheduled,whatsapp
e76c43b8-de51-4b7a-bd63-dd109e6cdbf7,scheduled,whatsapp
45b102a3-4f08-47dd-a369-fd5a632bb8e9,scheduled,whatsapp
05eea8e5-6c26-4abc-a186-73e2c0acdf76,scheduled,call
84ca7920-0e3e-46d1-b2b9-3813eac93aa4,scheduled,call
27e9a0eb-a331-47ad-a232-7fcf10284aac,scheduled,whatsapp
e23344c0-b216-48c7-a2df-dc36843255cc,scheduled,call
282c706f-01dd-43a4-a371-1d9a4266dbb2,scheduled,call
ec040572-f8e1-45d6-8c67-161a87ea0e79,scheduled,call
0ebb9af1-2180-4f9a-8b9f-37d3aa97e0e4,scheduled,call
72c1127d-9138-45e2-b9d8-9089fdb0ac73,scheduled,call
c1fa95fd-93f9-4e6c-8447-8814511db569,scheduled,call
2ac37dcf-b59e-40b4-b796-5e0f4f717ea8,scheduled,whatsapp
c370cb36-cd30-4f94-aa1d-662954a1408b,scheduled,whatsapp
36cbeb4f-f076-4158-9d85-cd1e9eec3a5f,scheduled,note
056bfff3-e3d2-4ef4-8b9a-3602344f3805,scheduled,call
72987c65-5cc6-4cc8-bf74-23fb5f466fd0,scheduled,call
e6cb2dac-d73d-4286-93eb-2c9b18f69d73,scheduled,call
99515d42-9b52-4257-9703-7639f3cab657,scheduled,call
55f80a47-a226-446f-b8fb-c5e8bc02172a,scheduled,call
2181a886-2e89-4262-aeee-9b65136fb2f3,scheduled,call
809aae9a-d26a-422b-8c4c-d4b4e8459b11,scheduled,whatsapp
e7cb3cf3-f294-4958-bb0d-631559d5585a,scheduled,call
d54f6a8f-52b3-446d-b1cf-15befeaa77e4,scheduled,call
11d91bab-e516-4998-877d-208380dafa19,scheduled,call
99f5f51e-70a2-4f66-916d-fd596b16b286,scheduled,whatsapp
2f6707e7-0d0b-4520-96ff-a0e3474f1140,scheduled,call
5f530d16-caea-4f8a-be7d-ff454ced0729,scheduled,call
8c81a550-42c4-46ec-921d-981b8e95f5ab,scheduled,call
ee2032a6-899a-4c88-ba9e-196c923f22e5,scheduled,call
f52aa9ca-dc8c-43e7-a58e-90004e71d863,scheduled,call
bf47e9e0-0c4f-498d-bb8e-9c1055314459,scheduled,whatsapp
42f404b7-8d73-4de8-a78d-4f7f377c8c44,scheduled,call
1f1d3e2e-b97e-425c-8e23-61fdd3d028dd,scheduled,call
f10b97f6-37fc-48c8-95a9-7092ad4a6d7b,scheduled,call
e7890226-7357-4b73-885b-7e20738f04f4,scheduled,call
494bcd21-6f3f-404f-95a7-45618055b8db,scheduled,whatsapp
a81572db-04b3-4000-adb9-ab620f8aaa90,scheduled,call
cdf7494b-70d2-4c7d-aab9-36111176693e,scheduled,call
c0884e0b-2ea6-422f-8385-a0ce954f0264,scheduled,whatsapp
e06be117-835f-4dce-a07c-d10ee9bcc5bd,scheduled,call
a3b7ab73-bad5-4c73-bf7d-dcbf1f8ca361,scheduled,call
8096e895-c7d2-4ed4-83b6-826c38c24507,scheduled,call
c67fb032-e6c8-4c20-b25e-b956c887004e,scheduled,call
796217e9-8fd3-4a79-8eef-f92cb609f835,scheduled,whatsapp
a4180305-6f55-45c1-a69e-3598b6866e6c,scheduled,call
ea2d9ea1-1243-4b39-9b3d-edf9fdcfb862,scheduled,call
92575cfc-d6e0-4ef7-99f8-0027b93ed5f0,scheduled,call
ade4e053-3960-4230-aedd-568f3a060795,scheduled,call
677d54e1-3128-439f-be99-11ebd6489e95,scheduled,call
45a3a9c9-87a4-4730-887e-1e65268de74f,scheduled,call
c904165c-3e52-4139-a75c-dd628714d98a,scheduled,whatsapp
e550ae9a-bf90-4939-9444-6b398c83ff0d,scheduled,call
3f903dd3-dfdd-44cc-a3c2-64ef3e7dd1c1,scheduled,call
214e7ec5-7f3c-4b21-9059-22dc7a6cdd5d,scheduled,call
c433a08d-a5c6-4bca-b554-4c1d0c207118,scheduled,call
c2c5e3e5-76d5-4b30-8548-ba727fb1b91e,scheduled,call
197956c1-f0c8-49bd-a218-35dbfcea6143,scheduled,call
d4620faa-ac13-4150-ade5-3c195f32038c,scheduled,call
c48618bd-972c-493a-b51b-81e2ed2584bb,scheduled,call
04622a3d-aa42-4bec-9ce0-0f79b57e3389,scheduled,call
56f359da-d647-4e5d-bbf2-a4a85d6822c3,scheduled,call
6616e115-547d-44c6-88d4-ca58653200c5,scheduled,call
88e768d4-bb65-4e59-ba0d-95f06569975d,scheduled,call
504dd47d-cdc2-4bdf-a62f-3c4424d8aec2,scheduled,whatsapp
be100a6a-ea66-4f02-9bc9-ca36c20d1dc1,scheduled,call
aaa816bc-5876-46f5-9714-6be81e321fc6,scheduled,call
fb2a25eb-ce3d-4c8b-8926-0d127a6cdc44,scheduled,call
dd31e2cd-84f3-4be7-87c2-0aece6f33d5a,scheduled,call
df6d1410-dad1-4bdc-87d8-08d51cf8b861,scheduled,whatsapp
e1058855-2fed-43ce-816f-f1df37fa07ec,scheduled,whatsapp
af4dcc88-873e-4c0d-9a46-aa777188e5e8,scheduled,call
e4740997-90cf-44c3-a4f2-204b845d638f,scheduled,call
312baa6e-c8b8-4c3d-a3d2-1bfed722d9bc,scheduled,call
ed8b34de-8d23-49d0-b61a-a8da0cc89fba,scheduled,whatsapp
c87d29d8-aa96-48a7-9975-29ed73634fb6,scheduled,whatsapp
6ef6b90b-2abc-47c7-a106-a0952952ee04,scheduled,call
86b5c1f3-06ec-42ad-a02b-7022f5a52ea1,scheduled,call
320ba5fa-be26-4011-9068-0f5f89e70cef,scheduled,call
8ca9b214-fb6a-4166-ad39-382292597f83,scheduled,call
e63c0123-6ac9-496b-8c26-b26852b61056,scheduled,call
130955fe-f749-41e0-9bb7-b686837ac6c8,scheduled,call
8484fd12-c702-4a86-98b5-ef8c908d92e8,scheduled,call
3077677e-eb70-414a-806e-01664694a3cf,scheduled,call
5ef470a1-60d6-4f18-ad6b-88cda6687e11,scheduled,call
f136f223-764a-400a-a44e-a597ef3468bc,scheduled,call
90476006-6979-4996-8751-a91ba46a332f,scheduled,call
3f3d0e94-bfef-4735-b307-56a440c24f6e,scheduled,call
1103681a-72f5-4461-8655-6b373184ce9c,scheduled,call
f8a7ec3f-cb71-413a-8a5c-a5151066c6e9,scheduled,call
577f82e3-2d46-4595-970d-c7cda7fb2ac2,scheduled,whatsapp
775247e1-9d06-4f81-b04c-3fc220ccc949,scheduled,whatsapp
36d8a3d6-9202-4e47-a242-062a2849ad2e,scheduled,whatsapp
513cc6b3-1421-4727-bd71-5d10ffbe31e7,scheduled,whatsapp
0b9e27de-45d2-4595-88a1-5593e515efa2,scheduled,whatsapp
5b09d3b1-4c90-496e-80c0-35e24450f07f,scheduled,whatsapp
4b706c98-0daf-455f-93ba-ad44e76c63a6,scheduled,whatsapp
6c65c2b6-5eab-4661-8e5c-e141fc5a830d,scheduled,whatsapp
f2cf6ebc-c59b-4308-bdc0-3dcdb30b86f7,scheduled,whatsapp
ac0e50df-5082-4531-a55b-dabf6b062dee,scheduled,whatsapp
1dd53246-345e-4907-bd86-db5886d31e50,scheduled,call
1ff59ad0-a26b-4586-b7ab-efdf057af580,scheduled,call
37972dc8-a200-4ca5-b1dc-5c7997d550d9,scheduled,whatsapp
807326d8-b058-4d99-af6e-181689ae32fc,scheduled,whatsapp
a60297d8-bbe1-4d5c-aa9f-f041e3d42751,scheduled,whatsapp
71fbc3bf-bb03-4102-921f-59ef3d39ae65,scheduled,whatsapp
47bf5350-5d21-44c2-9b1e-8f3f5668b20e,scheduled,whatsapp
d57785cb-d639-4b2b-9d34-91bbe1a43654,scheduled,whatsapp
6a0cbb2f-36fc-438a-b612-15326654da7e,scheduled,whatsapp
aa09293c-0abf-45bc-8670-b45f4866814d,scheduled,whatsapp
2e60c923-2f11-4c67-9997-8411ba69f1d9,scheduled,whatsapp
95ef05b5-3958-4874-ac3a-79913122c12c,scheduled,whatsapp
5887d0a2-8e64-4e1e-bfbb-7cbb1d2254b1,scheduled,whatsapp
c3ba102b-483f-4721-b1ad-10af419ecc8b,scheduled,whatsapp
7260df09-f947-4f9a-8ddc-5034199adc40,scheduled,whatsapp
3a5662a7-e7f8-4963-9c7a-16b3aa51b4a1,scheduled,whatsapp
6f0d8890-5ae6-4cfa-9927-3567a213ad5a,scheduled,call
4afcb7dc-4897-484a-af9c-a2d5f97b1f07,scheduled,call
8af987a4-6152-473e-93d5-59bf0d42cfe8,scheduled,whatsapp
55004f94-d8ea-42ed-a803-9b36dd17360a,scheduled,call
c811b5d5-7ab9-488b-a9f5-a0ce2dde4382,scheduled,call
26b69c7c-3512-46cf-8935-996978ae79ed,scheduled,call
9a855848-df72-46c1-9113-a4f792a92e3f,scheduled,call
0644c737-26c7-46e9-8521-afd9abd34d5b,scheduled,call
b9e63333-8410-4080-a35a-5c31219969e0,scheduled,call
8251950a-22a6-47d7-bd27-c3a17d84dc9a,scheduled,call
faf958ca-9557-44af-88c1-2581f7e4f597,scheduled,call
8ea748cd-149d-471e-a3c5-7e9ccc0f6fda,scheduled,call
9785a9bf-585b-4882-adbb-9d75b595015e,scheduled,call
ed35f4e4-76f8-49ca-ac02-a10cb76dd7f7,scheduled,whatsapp
2fb05db0-34e5-4b9b-9869-9c308de0a8b4,scheduled,whatsapp
d74878d9-643c-46db-a354-78e6d165a2ad,scheduled,whatsapp
20f225a3-14e5-4431-a501-38985166dfc4,scheduled,whatsapp
8a67e62b-cd20-4f31-a7fe-5004118fa54d,scheduled,call
cf0684cc-4859-496e-a9d0-d3ed271a8301,scheduled,call
016150d8-c544-4afd-b098-a5f462de17bc,scheduled,call
2a3f6a66-9cc7-4419-97b0-f3777a5aa3ea,scheduled,call
d5fc211f-f54d-4986-86ee-8c92b0247888,scheduled,call
e8ab07b3-67ce-4622-aef1-f5f9404326ab,scheduled,call
0b6728f8-edc2-4d3a-ac13-5e29f3c361b9,scheduled,whatsapp
9408eede-e786-4dc3-86df-72119d535e2e,scheduled,whatsapp
500ff43f-50a4-4fac-a17b-c36ae9d3b770,scheduled,call
ecc8f6dd-b98b-48a3-b293-f2fe75d70af1,scheduled,call
ab44bc46-c120-4718-a2d6-7b586b00e64b,scheduled,whatsapp
aec54d79-921a-4230-af8d-0a5dc03384c9,scheduled,call
b9a17c09-14d1-4f70-925b-dad8aa4c78fb,scheduled,call
53a228d5-c5b7-4327-8ca0-63c24d68776c,scheduled,call
75447b08-74a7-46ac-a4aa-f70b275c7360,scheduled,call
411e6e66-8087-4f32-bb42-c3a176df46b1,scheduled,call
566f5ef5-6eef-41e7-aacf-edfe65b7d654,scheduled,call
84e8bc11-9633-438e-b296-ebb8bdb3e899,scheduled,call
99cc3a96-a1d2-4ed0-9f16-3540da5ddd9c,scheduled,call
02b74480-7671-41be-abe9-6fb3ed3d2a96,scheduled,call
2ff0bc5b-ce09-4e0d-8c33-a89d6146f0d0,scheduled,call
04632007-5102-4077-8409-09f5b62b0238,scheduled,call
ac1b4d1e-bbb3-4ae1-83f4-9e2fe8e1b3d7,scheduled,call
53377741-8c83-4d6d-b0d5-b4cc2d0386b4,scheduled,call
e9cc7d77-8d05-4730-b479-89b1a2029c0d,scheduled,call
b6e315a1-89e1-4dbe-88bc-e544d620957e,scheduled,call
09ab2234-789d-4c65-9fd0-2bf890dd1c1c,scheduled,call
573fae21-e3fc-414c-b3c3-6561974e8169,scheduled,call
cc2d4709-7118-4fd7-8114-8f3fb948540b,scheduled,call
9183ab35-d8ad-4168-8515-b9d42c6b19d4,scheduled,call
b0b1d868-4063-45c0-9751-f5032a02aac7,scheduled,call
c5948d20-ae16-4d86-85af-eb15af56bf7a,scheduled,call
0ee40133-008f-4eed-b462-cb2c26b99eec,scheduled,call
4e1a8e4f-6943-4811-b1ea-b2ca8a6693a7,scheduled,call
5e545fc8-b8d1-4e5d-80dc-3cb9f931dc24,scheduled,call
18a97ad3-fccb-400b-bd27-8d83a5b26f3a,scheduled,call
b8108b6e-3aac-43fe-8033-41eac61d059a,scheduled,call
20f627cb-bf6e-4c52-8d7b-63de790e45b2,scheduled,call
646cd9a6-2d1d-4bef-838c-312082742769,scheduled,call
c4b01a31-68c6-4c14-bc9d-442ffdec3304,scheduled,call
c752754d-8f99-407a-aede-6f8cdaf22092,scheduled,call
3c46a182-51e5-4294-9dc5-1e5c844cca14,scheduled,note
f9c33062-178d-455e-a2d9-68636c2b2a8f,scheduled,call
c28aca25-42c0-4d0d-a243-9b8c6c1d1c9a,scheduled,call
17736091-a533-4eea-88ec-bd5497a4091c,scheduled,call
de26ba9f-53fc-41d7-8813-df8cd76ea777,scheduled,call
eb227fba-0f46-4024-a637-32b6742c778d,scheduled,call
b35b744f-4723-4faf-a0b0-0e223e05132e,scheduled,call
6131b2ac-c517-49fb-9396-80de33d6ad61,scheduled,call
4fd6ecbd-978a-47d1-8839-208268a7fd4d,scheduled,call
7e8b4322-ec79-42d1-9ec8-15e5f7111bb3,scheduled,note
3da5ec39-32ef-4689-bc48-5b607e7cd02d,scheduled,call
8a683d14-b8e1-444b-a5d4-950f14d0f691,scheduled,call
c038b316-c6eb-4b87-be51-26ba3210df83,scheduled,call
59afa92c-ee6c-4d49-967f-75970e51efa7,scheduled,call
0152b1c4-1f17-48aa-88c7-494f15cecd39,scheduled,call
d32889c7-c9e4-40c9-b0ab-7bf773d0363e,scheduled,call
f40166fa-4475-47ed-a80b-7ab93e3e13cc,scheduled,call
0853db80-d1f3-4b5c-9e84-5dbedcc8768b,scheduled,call
cf5028a2-c7af-4eb6-b5c0-c58b7a3a5904,scheduled,call
42477493-b9ac-479a-84b7-26709e687793,scheduled,whatsapp
74525891-6bc1-4339-bd5c-7b34be70003e,scheduled,call
5d5eab42-55d0-4341-a2a6-49b44e4a0d5c,scheduled,note
5a3af143-c6a1-4d84-9f1a-ce6661d31525,scheduled,whatsapp
3599bf45-608c-49a7-9ea2-dd7167cb2a9b,scheduled,whatsapp
dc9d41f2-68f5-46aa-bf32-3f89c38405f4,scheduled,whatsapp
0c1cfb3e-943a-4975-a800-ab370adf2351,scheduled,whatsapp
240611b4-b448-464b-b0a0-c40692a2012e,scheduled,call
3b753d68-939c-48c0-aa77-37616f9b0d7c,scheduled,call
fe756bc4-df77-447b-8ca7-0c046209e0e6,scheduled,call
0938e56c-5239-4758-9421-05f5429c54ac,scheduled,call
beca5322-5b7b-488a-8ffc-443602aa6a5a,scheduled,call
9e9ce4ff-bff7-42ca-85a0-21d31f3f50e8,scheduled,call
392179fd-2f87-4df9-8645-1b6eb3ec3831,scheduled,call
a89a0cae-fd70-4cdc-b4c7-25056f5c7ba9,scheduled,call
53483a60-1c46-4deb-9b38-1e549091e0fb,scheduled,call
3bcc430a-6cbb-4472-9832-ccb174500ccb,scheduled,note
8d082fc0-3d12-4210-a751-7c18417447a7,scheduled,call
83878390-d100-448c-b368-ca210323609b,scheduled,call
4ec5e167-1566-4094-9ea4-1c1a085a3647,scheduled,call
aa9dad7c-3f0b-4e8f-8810-6c54cf9f56d3,scheduled,call
2a426f7b-af55-4703-8c79-65026ec53327,scheduled,call
42a20e47-bcfe-42b3-a232-dddc272a7955,scheduled,call
cc5dbe4e-50db-453e-b577-46a41a673bb1,scheduled,call
db56059a-37d2-40c6-b831-23d4765b023c,scheduled,call
1936cde1-8694-42df-a716-28286679c777,scheduled,call
023cd0d5-59fa-43e3-8ec9-e96125c642f6,scheduled,call
db3ad533-6b06-4104-9966-a77b7e3fbd23,scheduled,call
fb604e31-9707-44ca-830a-e0f145caf712,scheduled,call
6eb92674-1632-4991-b9b5-041a9ad2dbf1,scheduled,call
14e39bcd-a86a-4a82-bf03-51d5e7677cc3,scheduled,call
e54f8d8b-b9c9-475e-b45b-7ea2c32cfa23,scheduled,call
58b9860e-4e79-44ae-b8f9-f546bdb48509,scheduled,call
6d40b5ae-9b60-4f74-83b3-fddebff0881a,scheduled,call
52010663-5004-42d7-b652-9e52f0d0a300,scheduled,call
2d33d29c-e657-4554-9f1c-7d033b9c1393,scheduled,call
a42b520c-1808-4d34-befa-1af41b986c90,scheduled,call
ab4dddc8-6f97-46ea-8faa-5b3f2c3c44a3,scheduled,call
9eebc322-3f58-4880-b7af-0099dede5904,scheduled,call
ee7d1593-3da4-4cee-bfee-e87255e43aa1,scheduled,call
3ae79d32-6454-47f1-9a9d-69d87ddf278e,scheduled,call
4f3842f6-7ed3-4b66-8b79-9d1ca2076a48,scheduled,call
1d67af0d-61ef-400e-986e-e2dc5556613e,scheduled,call
90d5c899-2f25-4951-be24-9aa7e2b391c3,scheduled,call
6fe4764d-8b6d-488a-871e-525a5dc6ea49,scheduled,call
ec60485a-d464-49e5-8f18-059a7bfa2e06,scheduled,call
a65064ca-a917-4979-84cc-db214e73a045,scheduled,call
78742a3e-154f-468f-be10-b0b0e94b3336,scheduled,call
1dde400c-b43f-4914-891b-c2c32844e6e0,scheduled,call
45374257-4005-4c02-ae5f-7c8a4faa1f75,scheduled,call
8d4c3a7f-03f9-4312-afc4-e7477870d77a,scheduled,call
835a3962-6248-4624-b1de-3b692551df22,scheduled,call
1f4a995e-ca82-4dd7-9695-1b6c8edda4b1,scheduled,call
43faf88a-320b-4810-accd-d681c3a826f6,scheduled,call
011e6052-6977-4910-8fba-afd0b1a7a5dc,scheduled,note
88733904-e7a5-4e21-b9dd-206f9fe2a730,scheduled,call
0fcc0123-7cb6-4851-b27d-faeb6b8cb14c,scheduled,call
dd4b3478-e683-4943-8175-daa4d9afcfda,scheduled,call
cee49644-8ed2-4ac8-8c9a-3e27d3083eae,scheduled,whatsapp
3075b4b9-d5fa-43db-a08d-0910df13b145,scheduled,whatsapp
dcb21985-f50e-4e88-821f-c6c5bbcff1b6,scheduled,whatsapp
f5eef369-7af3-4e07-96b8-5a151e916f76,scheduled,whatsapp
dd6512d2-0713-4bbf-8284-fdc098292e55,scheduled,whatsapp
6102d940-475a-4d7e-9eec-05034ef9abc9,scheduled,whatsapp
24bab232-305c-4b49-a340-b06b3ebabc5d,scheduled,whatsapp
cbcad29f-31b0-4386-adfe-fe214337d431,scheduled,whatsapp
220d77bd-1576-4100-b06c-7f6f79fde77f,scheduled,whatsapp
7228f60a-824a-4cbb-bb30-c979cf461198,scheduled,whatsapp
351d366d-725a-40f7-8215-7fa247e82775,scheduled,whatsapp
8eda05bd-0108-4679-aa8e-c9a888c7da89,scheduled,call
7e5cc9a9-a5b1-44fd-8cdf-71f72ddc1098,scheduled,whatsapp
92385b77-1b5c-4716-a117-5bf8adde2862,scheduled,whatsapp
35e001bb-dc35-451a-ad28-d7f7a6bfba70,scheduled,whatsapp
99346fa0-6cc0-4dc1-9893-2b5f24dde703,scheduled,whatsapp
8e9893b1-d60e-487b-bf31-2a35c6d2e7a1,scheduled,whatsapp
1a87919a-34ea-40f4-a813-1721f866e188,scheduled,whatsapp
06973578-154a-4cc2-8b03-248996a6e72f,scheduled,whatsapp
1714d563-16ac-4a44-8da1-493e3743da82,scheduled,whatsapp
